pincode,place,state,somethingelse,lat,lng
676508,Thennala,Malappuram,Tirurangadi,11.0128,76.0669
676509,Perimbalam,Malappuram,Ernad,11.0719,76.115
676509,Munduparmba,Malappuram,Ernad,11.0785,76.1184
676509,Anakkayam,Malappuram,Ernad,11.0852,76.1218
676510,Cherushola,Malappuram,Tirurangadi,11.1392,76.0485
000404,Alakode,unknown,unknown,12.1910,75.4673
000404,Anjarakkandi,unknown,unknown,11.8858,75.4851
000404,Anthoor,unknown,unknown,11.9866,75.3788
000404,Aralam,unknown,unknown,11.9676,75.7720
000404,Ayyankunnu,unknown,unknown,12.0345,75.7720
000404,Azeekkode,unknown,unknown,11.9171,75.3354
000404,Chapparappadav,unknown,unknown,12.1298,75.4141
000404,Chembilode,unknown,unknown,11.8704,75.4386
000404,Chengalayi,unknown,unknown,12.0448,75.4898
000404,Cherupuzha,unknown,unknown,12.2728,75.3672
000404,Cheruthazham,unknown,unknown,12.0802,75.2626
000404,Chirakkal,unknown,unknown,11.9153,75.3618
000404,Chittaripparamba,unknown,unknown,11.8463,75.6295
000404,Chokli,unknown,unknown,11.7308,75.5566
000404,Contonment Board,unknown,unknown,11.8555,75.3653
000404,Darmadam,unknown,unknown,11.7775,75.4703
000404,Eramam Kuttur,unknown,unknown,12.1323,75.2999
000404,Ezhom,unknown,unknown,12.0401,75.2975
000404,Irikkoor,unknown,unknown,11.9869,75.5539
000404,Iritty,unknown,unknown,11.9819,75.6703
000404,Kadambur,unknown,unknown,8.9966,77.8603
000404,Kadannappally Panappuzha,unknown,unknown,12.0954,75.2917
000404,Kannapuram,unknown,unknown,11.9691,75.3208
000404,Kannur,unknown,unknown,11.8745,75.3704
000404,Karivellur-Peralam,unknown,unknown,12.1732,75.1920
000404,Kathiroor,unknown,unknown,11.7871,75.5320
000404,Keezhallur,unknown,unknown,11.8982,75.5320
000404,Kolayad,unknown,unknown,11.8541,75.7008
000404,Koodali,unknown,unknown,11.9218,75.4782
000404,Koothuparamba,unknown,unknown,11.8319,75.5655
000404,Kottayam-Malabar,unknown,unknown,11.8269,75.5495
000404,Kottiyoor,unknown,unknown,11.8845,75.8883
000404,Kunjimangalam,unknown,unknown,12.0718,75.2285
000404,Kunnothuparamba,unknown,unknown,11.7638,75.6194
000404,Kurumathoor,unknown,unknown,12.0326,75.4170
000404,Kuttiyattoor,unknown,unknown,11.9754,75.4927
000404,Madai,unknown,unknown,12.0308,75.2395
000404,Malappattam,unknown,unknown,12.0146,75.4986
000404,Maloor,unknown,unknown,9.0908,76.8159
000404,Mangattidam,unknown,unknown,11.8433,75.5437
000404,Mattannur,unknown,unknown,11.9293,75.5735
000404,Mattool,unknown,unknown,11.9672,75.2858
000404,Mayyil,unknown,unknown,11.9925,75.4490
000404,Mokeri,unknown,unknown,11.7737,75.5684
000404,Munderi,unknown,unknown,11.9226,75.4403
000404,Muzhakkunnu,unknown,unknown,11.9418,75.7023
000404,Muzhuppilangad,unknown,unknown,11.7972,75.4470
000404,Narath,unknown,unknown,11.9602,75.3893
000404,New mahe,unknown,unknown,11.7361,75.5223
000404,Padiyoor,unknown,unknown,11.9944,75.6190
000404,Panniannur,unknown,unknown,11.7265,75.5546
000404,Panoor,unknown,unknown,11.7590,75.5786
000404,Pappinissery,unknown,unknown,11.9428,75.3500
000404,Pariyaram,unknown,unknown,12.0732,75.2917
000404,Pattuvam,unknown,unknown,12.0276,75.3237
000404,Payam,unknown,unknown,11.9765,75.7008
000404,Payyannur,unknown,unknown,12.0972,75.1934
000404,Peralassery,unknown,unknown,11.8332,75.4840
000404,Peravoor,unknown,unknown,11.8962,75.7342
000404,Peringome-Vyakkara,unknown,unknown,12.2241,75.3033
000404,Pinarayi,unknown,unknown,11.8107,75.4918
000404,Ramanthali,unknown,unknown,12.0410,75.2100
000404,Sreekandapuram,unknown,unknown,12.0457,75.5073
000404,Thalassery,unknown,unknown,11.7491,75.4890
000404,Thaliparamba,unknown,unknown,12.0351,75.3611
000404,Thillankeri,unknown,unknown,11.9274,75.6659
000404,Trippangottur,unknown,unknown,11.7838,75.6557
000404,Udayagiri,unknown,unknown,12.2407,75.4825
000404,Valappattanam,unknown,unknown,11.9262,75.3500
000404,Vengad,unknown,unknown,11.8804,75.5364
000404,Cherukunnu,unknown,unknown,12.0041,75.3004
000404,Eruvessi,unknown,unknown,12.0763,75.5597
000404,Ulikkal,unknown,unknown,12.0375,75.6703
000404,Naduvil,unknown,unknown,12.1247,75.4753
000404,Atholi,unknown,unknown,11.3891,75.7604
000404,Ayanchery,unknown,unknown,11.6262,75.6743
000404,Azhiyur,unknown,unknown,11.6988,75.5466
000404,Changaroth,unknown,unknown,11.6068,75.7778
000404,Chathamangalam,unknown,unknown,11.2950,75.9144
000404,Chekyad,unknown,unknown,11.7452,75.6615
000404,Chelannur,unknown,unknown,11.3576,75.8077
000404,Chengottukavu,unknown,unknown,11.4188,75.7248
000404,Cherode,unknown,unknown,11.6319,75.6015
000404,Cheruvannur,unknown,unknown,11.5610,75.6935
000404,Edachery,unknown,unknown,11.6625,75.6179
000404,Eramala,unknown,unknown,11.6780,75.5948
000404,Faroke,unknown,unknown,11.1735,75.8352
000404,Kadalundi,unknown,unknown,11.1360,75.8272
000404,Kakkodi,unknown,unknown,11.3197,75.8015
000404,Kakkoor,unknown,unknown,9.8936,76.5344
000404,Karuvattoor,unknown,unknown,11.3229,75.8482
000404,Kayakkodi,unknown,unknown,11.6726,75.7467
000404,Kodanchery,unknown,unknown,11.4323,76.0073
000404,Kodiyathur,unknown,unknown,11.2818,75.9882
000404,Koduvally,unknown,unknown,11.3599,75.9129
000404,Koodaranji,unknown,unknown,11.3455,76.0367
000404,Koyilandi,unknown,unknown,11.4429,75.6976
000404,Kozhikkode,unknown,unknown,11.2588,75.7804
000404,Kunnamangalam,unknown,unknown,11.3049,75.8771
000404,Kuttiyadi,unknown,unknown,11.6543,75.7535
000404,Maniyoor,unknown,unknown,11.9460,75.4636
000404,Maruthongara,unknown,unknown,11.6523,75.8011
000404,Mavoor,unknown,unknown,11.2675,75.9425
000404,Meppayoor,unknown,unknown,11.5250,75.7206
000404,Mukkom,unknown,unknown,11.3212,75.9963
000404,Nadapuram,unknown,unknown,11.6840,75.6552
000404,Nanmanda,unknown,unknown,11.4224,75.8316
000404,Olavanna,unknown,unknown,11.2242,75.8290
000404,Omassery,unknown,unknown,11.3651,75.9623
000404,Onchiyam,unknown,unknown,11.6588,75.5767
000404,Payyoli,unknown,unknown,11.5156,75.6203
000404,Perumanna,unknown,unknown,11.2451,75.8849
000404,Peruvayal,unknown,unknown,11.2626,75.9053
000404,Purameri,unknown,unknown,11.6738,75.6324
000404,Puthuppady,unknown,unknown,10.0111,76.6037
000404,Ramanattukara,unknown,unknown,11.1895,75.8698
000404,Thamarassery,unknown,unknown,11.4146,75.9363
000404,Thikkodi,unknown,unknown,11.4952,75.6239
000404,Thiruvalloor,unknown,unknown,11.5916,75.6726
000404,Tuneri,unknown,unknown,11.7091,75.6339
000404,Ulliyeri,unknown,unknown,11.4502,75.7711
000404,Unnikkulam,unknown,unknown,11.4411,75.8888
000404,Vaanimel,unknown,unknown,11.7171,75.6936
000404,Vadakara,unknown,unknown,11.6016,75.5920
000404,Valayam,unknown,unknown,11.7206,75.6703
000404,Velam,unknown,unknown,11.6037,75.7273
000404,Villiappally,unknown,unknown,11.6255,75.6294
000404,Perambra,unknown,unknown,11.5640,75.7564
000404,Keezhariyur,unknown,unknown,11.5024,75.6848
000404,Naripatta,unknown,unknown,11.7004,75.7001
000404,Panangad,unknown,unknown,9.8930,76.3259
000404,Kunnummal,unknown,unknown,11.6783,75.7110
000404,Madavoor,unknown,unknown,11.3486,75.8795
000404,Naduvannoor,unknown,unknown,11.4860,75.7735
000404,Thalakkulathur,unknown,unknown,11.3496,75.7597
000404,Alangad,unknown,unknown,10.1024,76.2915
000404,Aluva,unknown,unknown,10.1004,76.3570
000404,Ambaloor,unknown,unknown,10.4325,76.2624
000404,Chellanam,unknown,unknown,9.8394,76.2740
000404,Chengamanad,unknown,unknown,10.1532,76.3377
000404,Chennamangalam,unknown,unknown,10.1741,76.2327
000404,Cheranalloor,unknown,unknown,10.1768,76.4751
000404,Chittatukara,unknown,unknown,10.5734,76.0725
000404,Choornikkara,unknown,unknown,10.0807,76.3380
000404,Edathala,unknown,unknown,10.0822,76.3828
000404,Edavanakkad,unknown,unknown,10.0929,76.2045
000404,Elankunnapuzha,unknown,unknown,10.0268,76.2233
000404,Eloor,unknown,unknown,10.0669,76.2990
000404,Ezhikkara,unknown,unknown,10.1053,76.2392
000404,Kadungalloor,unknown,unknown,10.1090,76.3261
000404,Kalady,unknown,unknown,10.1710,76.4468
000404,Kalamassery,unknown,unknown,10.0531,76.3528
000404,Kanjoor,unknown,unknown,10.1459,76.4245
000404,Karumalloor,unknown,unknown,10.1303,76.2927
000404,Keezhumad,unknown,unknown,10.1048,76.3883
000404,Kochi,unknown,unknown,9.9312,76.2673
000404,Koothattukulam,unknown,unknown,9.8616,76.5957
000404,Kottappady,unknown,unknown,10.1198,76.5864
000404,Kottuvally,unknown,unknown,10.1110,76.2450
000404,Kumbalangi,unknown,unknown,9.8761,76.2871
000404,Kunnathunadu,unknown,unknown,10.0153,76.4050
000404,Kuttampuzha,unknown,unknown,10.1525,76.7396
000404,Maradu,unknown,unknown,9.9368,76.3180
000404,Moovattupuzha,unknown,unknown,9.9894,76.5790
000404,Nayarambalam,unknown,unknown,10.0630,76.2074
000404,Nedumbassery,unknown,unknown,10.1679,76.3978
000404,Nellikuzhy,unknown,unknown,10.0745,76.5911
000404,Njarakkal,unknown,unknown,10.0416,76.2189
000404,Pindimana,unknown,unknown,10.1051,76.6268
000404,Poothrika,unknown,unknown,9.9518,76.4549
000404,Puthenvelikkara,unknown,unknown,10.1847,76.2421
000404,Rayamangalam,unknown,unknown,10.0973,76.5203
000404,Thiruvaniyoor,unknown,unknown,9.9440,76.4203
000404,Thrikkakkara,unknown,unknown,10.0327,76.3319
000404,Thuravur,unknown,unknown,9.7704,76.3203
000404,Tripunithura,unknown,unknown,9.9487,76.3464
000404,Vadakkekkara,unknown,unknown,10.1588,76.2103
000404,Varapetty,unknown,unknown,10.0175,76.6268
000404,Varappuzha,unknown,unknown,10.0758,76.2714
000404,Vazhakkulam,unknown,unknown,9.9470,76.6359
000404,Vengola,unknown,unknown,10.0794,76.4679
000404,Edakkattuvayal,unknown,unknown,9.8678,76.4361
000404,Keerampara,unknown,unknown,10.1020,76.6514
000404,Paingottoor,unknown,unknown,10.0066,76.7090
000404,Kavalangad,unknown,unknown,10.0532,76.6961
000404,Aadichanallor,unknown,unknown,8.8835,76.7162
000404,Alappad,unknown,unknown,9.1160,76.4751
000404,Alayamon,unknown,unknown,8.8974,76.9585
000404,Anchal,unknown,unknown,8.9300,76.9065
000404,Aryankavu,unknown,unknown,8.9751,77.1494
000404,Chadayamangalam,unknown,unknown,8.8731,76.8694
000404,Chavara,unknown,unknown,8.9908,76.5404
000404,Clappana,unknown,unknown,9.1061,76.4982
000404,Edamulakkal,unknown,unknown,8.8896,76.8513
000404,Ezhukone,unknown,unknown,8.9858,76.7163
000404,Ilamad,unknown,unknown,8.9041,76.8433
000404,Ittiva,unknown,unknown,8.8638,76.9240
000404,Kadakkal,unknown,unknown,8.8293,76.9222
000404,Karavaloor,unknown,unknown,8.9799,76.9269
000404,Karunagappally,unknown,unknown,9.0598,76.5356
000404,Kollam,unknown,unknown,8.8932,76.6141
000404,Kottankara,unknown,unknown,8.9387,76.6792
000404,Kottarakkara,unknown,unknown,9.0056,76.7831
000404,Kulasekharam,unknown,unknown,8.3637,77.2985
000404,Kulathooppuzha,unknown,unknown,8.9090,77.0593
000404,Kummil,unknown,unknown,8.7991,76.9240
000404,Mailam,unknown,unknown,9.0290,76.7885
000404,Neduvathur,unknown,unknown,9.0083,76.7394
000404,Paravur,unknown,unknown,10.1446,76.2273
000404,Pathanapuram,unknown,unknown,9.0927,76.8612
000404,Pattazhi,unknown,unknown,9.0752,76.7971
000404,Pooyappally,unknown,unknown,8.9074,76.7627
000404,Punaloor,unknown,unknown,9.0176,76.9261
000404,Sooranad South,unknown,unknown,9.0793,76.6124
000404,Thalavoor,unknown,unknown,9.0497,76.8375
000404,Thazhava,unknown,unknown,9.0987,76.5546
000404,Thenmala,unknown,unknown,8.9632,77.0651
000404,Thevalakkara,unknown,unknown,9.0036,76.5750
000404,Thodiyoor,unknown,unknown,9.0780,76.5777
000404,Thrikkaruva,unknown,unknown,8.9453,76.5940
000404,Ummannoor,unknown,unknown,8.9382,76.8173
000404,Vettikkavala,unknown,unknown,8.9966,76.8274
000404,Vilakkudi,unknown,unknown,9.0299,76.8649
000404,Yeroor,unknown,unknown,8.9333,76.9456
000404,Velinelloor,unknown,unknown,8.8685,76.7841
000404,Neendakara,unknown,unknown,8.9443,76.5402
000404,Manrothuruth,unknown,unknown,8.9952,76.6105
000404,Thrikkovilvattam,unknown,unknown,8.9068,76.6671
000404,Anchuthengu,unknown,unknown,8.6734,76.7582
000404,Aryanad,unknown,unknown,8.5785,77.0852
000404,Azhoor,unknown,unknown,8.6441,76.7990
000404,Balaramapuram,unknown,unknown,8.4321,77.0503
000404,Chemmaruthy,unknown,unknown,8.7568,76.7586
000404,Chenkal,unknown,unknown,8.3693,77.1008
000404,Chirayinkeezhu,unknown,unknown,8.6559,76.7832
000404,Edava,unknown,unknown,8.7646,76.6959
000404,Kadakkavoor,unknown,unknown,8.6832,76.7710
000404,Kadinamkulam,unknown,unknown,8.6029,76.8179
000404,Kallikkad,unknown,unknown,8.5328,77.1241
000404,Karakulam,unknown,unknown,8.5672,76.9902
000404,Karavaram,unknown,unknown,8.7556,76.8098
000404,Karode,unknown,unknown,8.3246,77.1169
000404,Karumkulam,unknown,unknown,8.3384,77.0478
000404,Kattakkada,unknown,unknown,8.5033,77.0852
000404,Kilimanoor,unknown,unknown,8.7701,76.8808
000404,Kizhuvillam,unknown,unknown,8.6634,76.8098
000404,Kollayil,unknown,unknown,8.4032,77.1377
000404,kottukal,unknown,unknown,8.3859,77.0365
000404,Kulathur,unknown,unknown,8.3313,77.0967
000404,Kunnathukal,unknown,unknown,8.3900,77.1618
000404,Maranaloor,unknown,unknown,8.4717,77.0725
000404,Nanniyode,unknown,unknown,8.7031,77.0305
000404,Neyyattinkara,unknown,unknown,8.4027,77.0861
000404,Ottasekharamangalam,unknown,unknown,8.4820,77.1327
000404,Pallichal,unknown,unknown,8.4500,77.0261
000404,Pallickal,unknown,unknown,8.8260,76.8101
000404,Panavoor,unknown,unknown,8.6610,76.9816
000404,Parasala,unknown,unknown,8.3431,77.1526
000404,Pazhayakunnumel,unknown,unknown,8.7854,76.8836
000404,Peringammala,unknown,unknown,8.4173,77.0207
000404,Perumkadavila,unknown,unknown,8.4396,77.1082
000404,Poovachal,unknown,unknown,8.5369,77.0867
000404,Poovar,unknown,unknown,8.3178,77.0709
000404,Thiruvananthapuram,unknown,unknown,8.5241,76.9366
000404,Vakkom,unknown,unknown,8.6883,76.7596
000404,Varkkala,unknown,unknown,8.7379,76.7163
000404,Venganoor,unknown,unknown,8.4051,77.0056
000404,Vettoor,unknown,unknown,8.7262,76.7540
000404,Vilappil,unknown,unknown,8.5232,77.0392
000404,Vellarda,unknown,unknown,8.4497,77.1957
000404,Vamanapuram,unknown,unknown,8.7200,76.8980
000404,Mudakkal,unknown,unknown,8.7001,76.8663
000404,Kalliyoor,unknown,unknown,8.4325,77.0167
000404,Alanalloor,unknown,unknown,11.0113,76.3493
000404,Anakkara,unknown,unknown,9.6646,77.1658
000404,Chittoor Tattamangalam,unknown,unknown,10.7000,76.7377
000404,Elappully,unknown,unknown,10.7674,76.7625
000404,Karakkurissi,unknown,unknown,10.9277,76.4884
000404,Karimba,unknown,unknown,10.9197,76.5228
000404,Koduvayoor,unknown,unknown,10.6632,76.6470
000404,Kongad,unknown,unknown,10.8588,76.5170
000404,Koppam,unknown,unknown,10.8652,76.1866
000404,Kottoppadam,unknown,unknown,11.0661,76.3985
000404,Kozhinjampara,unknown,unknown,10.7402,76.8346
000404,Kulukkallur,unknown,unknown,10.8652,76.2305
000404,Kumaramputhur,unknown,unknown,10.9859,76.4288
000404,Muthuthala,unknown,unknown,10.8371,76.1581
000404,Nagalassery,unknown,unknown,10.7537,76.1407
000404,Nellaya,unknown,unknown,10.8737,76.2888
000404,Nenmara,unknown,unknown,10.5934,76.6006
000404,Ongallur,unknown,unknown,10.8026,76.2175
000404,Ottappalam,unknown,unknown,10.7767,76.3759
000404,Paruthoor,unknown,unknown,10.8466,76.1181
000404,Pattambi,unknown,unknown,10.8057,76.1957
000404,Pattithara,unknown,unknown,10.7893,76.0903
000404,Peruvemb,unknown,unknown,10.7007,76.6846
000404,Polpulli,unknown,unknown,10.7223,76.7394
000404,Puthunagaram,unknown,unknown,10.6830,76.6838
000404,Puthussery,unknown,unknown,9.4133,76.6469
000404,Shornur,unknown,unknown,10.7677,76.2764
000404,Thengara,unknown,unknown,11.0114,76.4900
000404,Thiruvegappura,unknown,unknown,10.8744,76.1291
000404,Vallappuzha,unknown,unknown,10.8400,76.2517
000404,Vaniyamkulam,unknown,unknown,10.7922,76.3232
000404,Ambalappara,unknown,unknown,11.0510,76.0711
000404,Karimpuzha,unknown,unknown,10.9205,76.4200
000404,Vadakkachery,unknown,unknown,10.6644,76.2493
000404,Mundoor,unknown,unknown,10.8340,76.5806
000404,Mannarkkad,unknown,unknown,10.9932,76.4610
000404,Palakkad,unknown,unknown,10.7867,76.6548
000404,Peringottukurissi,unknown,unknown,10.7527,76.4881
000404,Elavanchery,unknown,unknown,10.5957,76.6456
000404,Ajanur,unknown,unknown,12.3390,75.0886
000404,Badiadka,unknown,unknown,12.5851,75.0757
000404,Balal,unknown,unknown,12.3920,75.2654
000404,Bellur,unknown,unknown,12.3822,75.1896
000404,Chemnad,unknown,unknown,12.4892,75.0085
000404,Chengala,unknown,unknown,12.5024,75.0436
000404,Cheruvathur,unknown,unknown,12.2165,75.1626
000404,East Eleri,unknown,unknown,12.3232,75.3569
000404,Enmakaje,unknown,unknown,12.6459,75.1084
000404,Kallar,unknown,unknown,33.4127,73.4887
000404,Kanhangad,unknown,unknown,12.3311,75.0915
000404,Karadka,unknown,unknown,12.5411,75.1370
000404,Kasargod,unknown,unknown,12.4996,74.9869
000404,Kayyur Cheemeni,unknown,unknown,8.5878,76.9770
000404,Kinanoor Karinthalam,unknown,unknown,12.2884,75.2383
000404,KodomBelur,unknown,unknown,12.3910,75.1958
000404,Kumbala,unknown,unknown,12.5946,74.9472
000404,Kumbdaje,unknown,unknown,12.5888,75.1151
000404,Kuttikkole,unknown,unknown,12.4810,75.2100
000404,Madhur,unknown,unknown,12.5549,75.0100
000404,Madikkai,unknown,unknown,12.2987,75.1399
000404,Mangalpady,unknown,unknown,12.6543,74.9180
000404,Manjeshwar,unknown,unknown,12.7246,74.8850
000404,Meenja,unknown,unknown,12.6961,74.9647
000404,Mogral Puthur,unknown,unknown,12.5535,74.9618
000404,Nileshwar,unknown,unknown,12.2596,75.1281
000404,Padanna,unknown,unknown,12.1765,75.1458
000404,Paivalike,unknown,unknown,12.6819,74.9890
000404,Pallikkara,unknown,unknown,10.0153,76.4050
000404,Panathady,unknown,unknown,12.4571,75.3077
000404,Pilicode,unknown,unknown,12.1997,75.1633
000404,Pullur Periya,unknown,unknown,10.3490,76.2421
000404,Puthige,unknown,unknown,12.6206,75.0115
000404,Thrikkaripur,unknown,unknown,12.1418,75.1720
000404,Uduma,unknown,unknown,12.4368,75.0173
000404,Valiyaparamba,unknown,unknown,12.1510,75.1420
000404,Vorkkady,unknown,unknown,12.7598,74.9311
000404,Bedadka,unknown,unknown,12.4564,75.1691
000404,West eleri,unknown,unknown,12.3453,75.3296
000404,Adatt,unknown,unknown,10.5451,76.1465
000404,Avanur,unknown,unknown,10.5961,76.1739
000404,Avinissery,unknown,unknown,10.4706,76.2320
000404,Chalakkudy,unknown,unknown,10.3070,76.3341
000404,Edavilang,unknown,unknown,10.2405,76.1711
000404,Eriyad,unknown,unknown,10.2224,76.1639
000404,Iringalakkuda,unknown,unknown,10.3469,76.2074
000404,Karalam,unknown,unknown,10.4042,76.1871
000404,Kattakambal,unknown,unknown,10.6928,76.0406
000404,Kattoor,unknown,unknown,10.3731,76.1668
000404,Kaypamangalam,unknown,unknown,10.3350,76.1392
000404,Kayparamb,unknown,unknown,10.6038,76.1345
000404,Kazhoor,unknown,unknown,8.3607,77.0400
000404,Kodakara,unknown,unknown,10.3723,76.3053
000404,Kodassery,unknown,unknown,10.3545,76.3695
000404,Kondazhy,unknown,unknown,10.7182,76.3927
000404,Kunnamkulam,unknown,unknown,10.6508,76.0694
000404,Mala,unknown,unknown,10.2403,76.2631
000404,Mooriyad,unknown,unknown,11.8258,75.5815
000404,Parappookkara,unknown,unknown,10.4000,76.2494
000404,Pazhayannur,unknown,unknown,10.6824,76.4230
000404,Porkkulam,unknown,unknown,10.6736,76.0711
000404,Puthanchira,unknown,unknown,10.2723,76.2421
000404,Thannyam,unknown,unknown,10.4097,76.1262
000404,Thrissur,unknown,unknown,10.5276,76.2144
000404,Thrkkoor,unknown,unknown,10.4628,76.2740
000404,Thruvillwamala,unknown,unknown,10.7279,76.4245
000404,Vadakkanchery,unknown,unknown,10.6644,76.2493
000404,Varavoor,unknown,unknown,10.7204,76.2253
000404,Velukkara,unknown,unknown,10.3232,76.2160
000404,Nadathara,unknown,unknown,10.5052,76.2696
000404,Arimboor,unknown,unknown,10.4876,76.1494
000404,Thekkumkara,unknown,unknown,10.2823,76.2189
000404,Mulankunnathukavu,unknown,unknown,10.5989,76.2146
000404,Kandanassery,unknown,unknown,10.5983,76.0784
000404,Padiyoor,unknown,unknown,11.9944,75.6190
000404,Arattupuzha,unknown,unknown,10.4182,76.2262
000404,Aroor,unknown,unknown,9.8782,76.3039
000404,Chengannur,unknown,unknown,9.3183,76.6111
000404,Chennampallippuram,unknown,unknown,9.7550,76.3572
000404,Cheriyanad,unknown,unknown,9.2773,76.5844
000404,Cherthala,unknown,unknown,9.6741,76.3401
000404,Cherthala South,unknown,unknown,9.6545,76.3127
000404,Ezhupunna,unknown,unknown,9.8234,76.3111
000404,Kadakkarappally,unknown,unknown,9.6961,76.3000
000404,Kavalam,unknown,unknown,9.4852,76.4621
000404,Kayamkulam,unknown,unknown,9.1748,76.5013
000404,Kodamthuruthu,unknown,unknown,9.7978,76.3018
000404,Kuthiyathodu,unknown,unknown,9.7934,76.3160
000404,Mannanchery,unknown,unknown,9.5675,76.3464
000404,Mararikkulam North,unknown,unknown,9.6303,76.3056
000404,Mararikkulam South,unknown,unknown,9.5987,76.3116
000404,Muhamma,unknown,unknown,9.6006,76.3579
000404,Nilamperoor,unknown,unknown,9.4965,76.5069
000404,Nooranad,unknown,unknown,9.1637,76.6429
000404,Palamel,unknown,unknown,9.1891,76.6586
000404,Pallippad,unknown,unknown,9.2804,76.4819
000404,Pattanakkad,unknown,unknown,9.7284,76.3099
000404,Puliyoor,unknown,unknown,9.3029,76.5864
000404,Punnapra North,unknown,unknown,9.4557,76.3319
000404,Purakkad,unknown,unknown,9.3535,76.3653
000404,Thamarakkulam,unknown,unknown,9.1410,76.6203
000404,Thanneermukkam,unknown,unknown,9.6276,76.3711
000404,Thuravoor,unknown,unknown,9.7704,76.3203
000404,Vallikkunnam,unknown,unknown,9.1299,76.5738
000404,Vayalar,unknown,unknown,9.7167,76.3377
000404,Alappuzha,unknown,unknown,9.4981,76.3388
000404,Panavally,unknown,unknown,9.8163,76.3352
000404,Perumbalam,unknown,unknown,9.8484,76.3608
000404,Chettikkulangara,unknown,unknown,9.2273,76.5159
000404,Thrikkunnapuzha,unknown,unknown,9.2886,76.3977
000404,Amalappuzha North,unknown,unknown,9.3779,76.3573
000404,Arukutty,unknown,unknown,9.8633,76.3261
000404,Kanjikkuzhy,unknown,unknown,9.6249,76.3431
000404,Parathode,unknown,unknown,9.9400,77.0313
000404,Udayanapuram,unknown,unknown,9.7742,76.4129
000404,TV puram,unknown,unknown,9.7216,76.3927
000404,Ettumanoor,unknown,unknown,9.6706,76.5579
000404,Maravanthuruth,unknown,unknown,9.7979,76.3927
